malewhiteageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,3538,3620,3620,3620,3620,3620,3620,3620,3620,3620,5964,6180,6180,6180,6180,6180,6180,6180,6224,8689,8689,8689,8689,8689,9122,11116,11116,11116,11116,11116,11116,12636,13667,13667,13873,16017,16017,16017,16017,16864,18621,18621,18621,20139,20968,20968,20968,21242,23685,23685,25898,25928,25928,27953,30002,30837,33016,35409,36479,40017,46335,54955,93734
malewhiteageagerange2,0,0,227,310,2850,5492,6180,6180,8227,8689,10621,11116,11116,11116,12912,13667,13667,13828,16017,16017,16017,16017,16017,16017,18235,18621,18621,18621,20239,20968,20968,20968,20968,20968,20968,20968,22007,23685,23685,23685,23685,25791,25928,25928,25928,25928,25928,26731,28601,28601,28601,29735,30837,30837,30837,30837,30837,30837,30837,32750,33674,33674,35472,35843,35843,35843,35843,35843,36619,38629,38629,40609,40854,40854,40854,43289,43750,45855,45855,45855,47029,48516,49278,50800,50800,51038,54076,55882,56145,59626,60785,61548,65464,68377,72077,76396,83987,121203,192712,192712
malewhiteageagerange3,0,228,310,2902,5899,6675,8689,11033,11116,11850,13667,13762,16017,16017,16479,18621,18621,19323,20968,20968,20968,20968,20968,22025,23685,23685,23685,25658,25928,25928,25928,26053,28601,28601,28601,30456,30837,30837,30837,30837,30837,30837,32483,33674,33674,35764,35843,35843,35843,35843,35843,35843,38047,38629,38629,38629,40522,40854,40854,40854,40854,41032,43659,43659,45722,45855,45855,45855,48268,48516,50023,50800,50800,50800,52732,54681,55882,55882,56520,59180,60785,60785,60785,62879,65030,65794,69639,70956,74759,76533,80024,83096,88126,93567,179937,192712,192712,192712,192712,192712
malewhiteageagerange4,0,169,310,2053,4911,6180,8649,8689,10778,11116,11794,13667,15604,16017,16017,18535,18621,19525,20968,20968,20968,20968,22673,23685,23685,24120,25928,25928,25928,25928,25928,27035,28601,28782,30837,30837,30837,30837,30837,31431,33674,33975,35843,35843,35843,35843,35843,36587,38629,38629,39950,40854,40854,40854,40854,41361,43659,43756,45855,45855,45855,46399,48516,49689,50800,50800,50800,51072,53605,54858,55882,56946,58537,60340,60785,60785,61892,64094,65794,66732,69495,70858,70858,74104,75756,78349,80589,82556,86298,89967,93671,152002,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteageagerange5,0,129,310,2010,5286,6180,8292,9176,11116,11116,12343,13667,15303,16017,16017,18372,18621,20461,20968,20968,20968,23094,23685,24794,25928,25928,25928,26445,28601,28601,29982,30837,30837,30837,30837,30970,33674,33674,35293,35843,35843,35843,35843,37300,38629,39791,40854,40854,40854,40854,41222,43659,43659,45800,45855,45855,47410,48516,50369,50800,50800,50800,50921,53605,53974,55882,55882,55882,58408,59530,60785,60785,60785,61618,63704,65794,65794,67498,69188,70858,71738,74266,75756,75982,78843,80701,82195,85494,90009,92944,149470,192712,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteageagerange6,0,206,310,1784,5460,6180,8293,8689,10649,11116,12547,13667,15338,16017,16712,18621,18621,20799,20968,20968,21337,23685,23685,25176,25928,25928,25928,27766,28601,29912,30837,30837,30837,30837,30837,31829,33674,33674,35838,35843,35843,35843,36956,38629,38793,40854,40854,40854,40854,40854,43325,43659,45111,45855,45855,47721,48516,48649,50800,50800,50800,50800,52239,53605,55596,55882,55882,58381,59306,60785,60785,60931,63592,65288,65794,67165,69963,70858,73178,75574,75756,77443,80480,80974,84424,86293,90530,92348,133133,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteageagerange7,0,54,310,1909,4187,6180,7286,8689,9067,11116,11116,13564,13667,15810,16017,17996,18621,20363,20968,22330,23685,24503,25928,25928,25928,26687,28601,29461,30837,30837,30837,30837,32262,33674,34081,35843,35843,35843,37133,38629,38629,40556,40854,40854,40854,40854,40992,43659,43659,45663,45855,45855,45881,48516,48516,50239,50800,50800,50800,51649,53605,54185,55882,55882,57826,58795,60785,60785,60785,61047,63679,65794,66794,68548,70818,70858,72067,74136,75756,75756,77470,80057,80716,84250,85910,89511,91377,96093,173610,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteageagerange8,0,27,310,310,310,2958,5959,6180,6522,8689,8689,10899,11116,11116,12148,13667,13667,15002,16017,16017,18333,18621,18621,20492,20968,20968,22294,23685,23832,25928,25928,25928,25928,28411,28601,29073,30837,30837,30837,30837,31092,33674,33674,35676,35843,35843,37719,38629,38923,40854,40854,40854,43274,43659,45577,45855,45855,46413,48516,48929,50800,50800,50800,50800,52957,53821,55882,55882,57719,59595,60785,60785,62565,63634,65794,66473,69334,70858,73307,75060,75756,77258,80427,81083,84445,87323,91858,97003,190413,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteageagerange9,0,0,207,310,310,3177,3620,4990,6180,6180,6310,8689,8689,10883,11116,11116,11116,11132,13667,13667,13667,13667,15522,16017,16017,16017,17917,18621,18621,18621,19394,20968,20968,20968,23124,23685,23685,23685,23685,25694,25928,25928,25928,27882,28601,29788,30837,30837,30837,30837,31816,33674,33674,33674,35656,35843,35843,36239,38629,38792,40854,40854,40854,41406,43659,44802,45855,46359,48516,49030,50800,50800,53602,55472,55882,57806,59824,60785,60785,62505,64663,66353,70177,71577,74904,76098,79983,82669,85237,87615,94968,183790,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteageagerange10,60,310,3351,5975,6180,6180,6269,8689,8689,8689,8689,8689,8791,11116,11116,11116,11116,11116,11116,11116,11529,13667,13667,13667,13667,13667,13667,13667,13667,15636,16017,16017,16017,16017,16334,18621,18621,18621,18621,18621,18621,20553,20968,20968,20968,20968,22466,23685,23685,23685,23685,25370,25928,25928,25928,25928,27506,28601,28601,28601,29558,30837,30837,30837,32930,33674,33674,35643,35843,35843,38536,38629,38629,40849,40854,43659,44821,45855,48303,48516,49355,50800,51214,54512,56500,59188,62302,64356,67670,71857,76999,81567,87933,108678,192712,192712,192712,192712,192712,192712
malewhiteageagerange11,0,216,1828,3620,5604,6180,6180,6180,6180,7758,8689,8689,8689,8689,8689,8689,8689,10511,11116,11116,11116,11116,11116,11116,11116,11116,11842,13667,13667,13667,13667,13667,13667,13667,13667,15927,16017,16017,16017,16017,16017,16017,17807,18621,18621,18621,18621,18621,20523,20968,20968,20968,20968,21047,23685,23685,23685,23685,23685,23685,25486,25928,25928,25928,27558,28601,28601,28601,29106,30837,30837,30837,30837,32325,33674,34051,35843,35970,38629,39788,40854,43380,43659,45355,46598,48516,50602,54018,58420,62853,64968,67628,72389,77737,84606,91793,174936,192712,192712,192712
malewhiteageagerange12,0,202,2184,3620,5023,6180,6180,6180,6421,8689,8689,8689,8689,8689,8689,8689,8689,8723,11116,11116,11116,11116,11116,11116,11116,11116,11116,11116,11654,13667,13667,13667,13667,13667,13667,13667,13667,13667,13667,14624,16017,16017,16017,16017,16017,16017,16017,16017,18256,18621,18621,18621,18621,18621,18621,18621,20096,20968,20968,20968,20968,20968,20968,20998,23685,23685,23685,23685,23685,23685,25164,25928,25928,25928,26641,28601,28601,28601,30488,30837,32001,33674,34524,36358,38629,39925,41296,43659,45312,46729,49697,52391,56389,61547,66611,76658,89873,163434,192712,192712
malewhitegeographyurban,0,0,0,0,62,310,310,310,456,3620,3620,4700,6180,6180,6981,8689,8689,8920,11116,11116,11116,11116,13303,13667,13667,14940,16017,16017,16017,18188,18621,18621,19686,20968,20968,20968,20968,23288,23685,23685,25185,25928,25928,25928,27039,28601,28832,30837,30837,30837,30837,32050,33674,34360,35843,35843,35843,36566,38629,38967,40854,40854,40854,41961,43659,45109,45855,45855,48245,49010,50800,50800,50800,53455,55144,55882,57409,59689,60785,60785,63285,65550,66822,69891,71161,74437,75756,79083,81181,85075,89554,94498,176309,192712,192712,192712,192712,192712,192712,192712
malewhitegeographyrural,0,0,0,0,0,298,310,310,310,310,2795,3620,3620,5984,6180,6180,6180,6180,7430,8689,8689,8689,8689,11054,11116,11116,11116,11116,11526,13667,13667,13667,13667,14776,16017,16017,16017,16017,16431,18621,18621,18621,18621,20485,20968,20968,20968,20968,21987,23685,23685,23685,24831,25928,25928,25928,25928,26804,28601,28601,28601,30810,30837,30837,30837,30837,31648,33674,33674,35550,35843,35843,35843,38435,38629,40038,40854,40854,40854,43490,44530,45855,46104,48516,49557,50800,50800,53543,55882,57935,60762,61460,64909,69050,74005,78680,85852,150276,192712,192712
malewhitegeographynortheast,0,0,0,0,84,310,310,310,310,1978,3620,3620,5057,6180,6180,6180,8466,8689,8689,9574,11116,11116,11116,11911,13667,13667,13667,15222,16017,16017,16017,17991,18621,18621,19468,20968,20968,20968,21558,23685,23685,24199,25928,25928,25928,26364,28601,28601,30213,30837,30837,30837,30837,33671,33674,35276,35843,35843,35963,38629,38629,40226,40854,40854,40854,43101,43659,45802,45855,46532,48516,49778,50800,50800,53113,54802,55882,57690,60169,60785,61710,64460,65794,68716,70858,73030,75756,77414,80417,82717,87531,92211,144568,192712,192712,192712,192712,192712,192712,192712
malewhitegeographymidwest,0,0,0,0,267,310,310,310,858,3620,3620,4423,6180,6180,6180,7862,8689,8689,9727,11116,11116,11116,11199,13667,13667,13667,14743,16017,16017,16017,16892,18621,18621,18621,20076,20968,20968,20968,20968,23619,23685,23685,24704,25928,25928,25928,25928,28277,28601,29294,30837,30837,30837,30837,30837,33193,33674,34962,35843,35843,35843,36370,38629,38629,40694,40854,40854,41105,43659,43861,45855,45855,46845,48516,49873,50800,50800,51307,53605,55868,55882,57945,59963,60785,60955,64314,65794,69348,71368,74961,77054,80631,84841,90295,144308,192712,192712,192712,192712,192712
malewhitegeographysouth,0,0,0,0,0,149,310,310,310,2209,3620,3620,6133,6180,6180,6506,8689,8689,8689,9635,11116,11116,11116,11116,12262,13667,13667,13667,15034,16017,16017,16017,17004,18621,18621,18621,20288,20968,20968,20968,20968,21879,23685,23685,23685,25539,25928,25928,25928,26391,28601,28601,30320,30837,30837,30837,30837,32599,33674,34525,35843,35843,35843,36526,38629,39047,40854,40854,40854,42736,44036,45855,45855,47345,48827,50800,50800,51041,53708,55882,56273,59108,60785,60900,63592,65602,67460,70560,73379,75908,79950,83880,89442,116240,192712,192712,192712,192712,192712,192712
malewhitegeographywest,0,0,0,0,55,310,310,310,310,2863,3620,4931,6180,6180,7003,8689,8689,8689,10760,11116,11116,11116,11212,13667,13667,13667,15533,16017,16017,16017,18266,18621,18621,19394,20968,20968,20968,20968,22849,23685,23685,24854,25928,25928,25928,26289,28601,28601,29274,30837,30837,30837,31926,33674,34618,35843,35843,35843,37985,38629,40395,40854,40854,40854,43572,44791,45855,45855,48284,48540,50800,50800,50800,53211,54830,55882,58341,60566,60785,61608,64636,66524,69364,70858,73396,75756,77338,80501,83327,87150,90961,105350,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteeducationno-highschool,0,0,0,60,310,310,310,1612,3620,3620,4817,6180,6180,6180,6180,6180,6180,6180,8550,8689,8689,8689,8689,8689,8689,8689,8689,9292,11116,11116,11116,11116,11116,11116,11116,11116,11116,11116,12978,13667,13667,13667,13667,13667,13667,13667,15489,16017,16017,16017,16017,16017,16017,16093,18621,18621,18621,18621,18621,18621,20765,20968,20968,20968,20968,20968,21015,23685,23685,23685,23685,24221,25928,25928,25928,25928,28462,28601,29118,30837,30837,30837,31617,33674,34045,35843,35843,37109,39230,40854,40892,43988,45986,49671,52482,56348,62937,75087,162234,192712
malewhiteeducationhighschool,0,87,310,1445,3896,6180,6180,7550,8689,8689,9714,11116,11116,11116,11116,13125,13667,13667,13667,15585,16017,16017,16017,16738,18621,18621,18621,18667,20968,20968,20968,20968,20968,21359,23685,23685,23685,23685,25183,25928,25928,25928,25928,25928,27552,28601,28601,29023,30837,30837,30837,30837,30837,30837,32760,33674,33674,35433,35843,35843,35843,35843,37652,38629,38629,40851,40854,40854,40854,41056,43659,43659,45553,45855,45855,46866,48516,49297,50800,50800,50800,52401,54283,55882,56479,58735,60785,60785,62494,65003,66518,69933,72605,75756,79728,84834,119082,192712,192712,192712
malewhiteeducationassociate,0,222,310,3707,6674,8689,10961,11116,11663,13667,13667,15437,16017,16724,18621,18621,20663,20968,20968,21533,23685,23685,24282,25928,25928,25928,25928,25928,28395,28601,28962,30837,30837,30837,30837,30837,30837,32645,33674,33674,35183,35843,35843,35843,35843,35843,37548,38629,38629,38629,40074,40854,40854,40854,40854,40854,43396,43659,44196,45855,45855,45855,45855,48415,48516,49339,50800,50800,50800,50800,52252,53605,55282,55882,55882,56345,58537,59151,60785,60785,60785,62500,63592,65684,66094,69168,70858,72126,75334,75756,77524,80630,81935,86040,91353,125667,192712,192712,192712,192712
malewhiteeducationbachelors,71,310,4050,6525,9096,11116,12619,13667,14930,16017,16386,18621,18621,20916,20968,20968,23437,23685,25536,25928,25928,27949,28601,29872,30837,30837,30837,30837,32494,33674,35368,35843,35843,35843,36147,38629,38629,40251,40854,40854,40854,42049,43659,44763,45855,45855,46902,48516,48821,50800,50800,50800,50800,52882,53631,55882,55882,56197,58537,60165,60785,60785,60785,62214,64092,65794,65794,67994,69482,70858,70858,72486,74266,75756,75756,78213,79906,80701,82458,85069,86109,89288,90863,92676,97050,181514,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712
malewhiteeducationadvanced,208,1226,5284,8559,11116,12944,14287,16675,18621,20699,20968,23353,24511,25928,28033,29286,30837,30837,31813,33674,35392,35843,37511,38629,39912,40854,40854,41978,43659,45116,45855,45855,47911,48516,49742,50800,50800,51133,53605,53793,55882,55882,56958,58537,60486,60785,60785,60785,63094,63592,65762,65794,67467,69136,70858,70858,72695,73572,75624,75756,75756,78650,80228,80701,80701,83456,85009,85910,88862,90863,90886,93671,95889,97802,189067,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712,192712
malehispanicageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,253,253,253,253,253,253,253,253,2739,3634,3634,3634,3634,3634,4629,6257,6257,6257,6257,6257,6257,6257,7538,8549,8549,8549,8549,9582,11127,11127,11127,11127,11127,11127,11127,11127,13195,13564,13564,13564,13564,13564,15659,15829,15829,15829,15829,15829,16366,18475,18475,18475,20252,20767,20767,20767,22259,23660,24433,25854,25854,29104,31228,35427,38871,42529,61984
malehispanicageagerange2,0,0,0,0,0,131,253,253,2645,3634,5574,6257,6257,6257,7456,8549,8549,10023,11127,11127,11127,11127,11127,11127,11127,11294,13564,13564,13564,13564,13564,13564,14612,15829,15829,15829,15829,15829,15829,15829,15829,15829,16552,18475,18475,18475,18475,18475,18475,20166,20767,20767,20767,20767,20767,20767,20767,20767,20767,21336,23660,23660,23660,25312,25854,25854,25854,25854,25854,25854,28008,28560,28560,28563,30777,30777,30777,30777,30777,30777,30777,30777,32977,33601,35704,35810,37918,38727,40739,40739,41744,44667,45682,48698,51437,55626,59765,62312,70699,123084
malehispanicageagerange3,0,0,0,0,0,251,1348,3641,6257,6257,6445,8549,8549,8549,10825,11127,11127,11127,11127,11127,11127,11127,12608,13564,13564,13564,13564,13564,15457,15829,15829,15829,15829,15829,15829,15829,15829,15829,18371,18475,18475,18475,18475,18475,18809,20767,20767,20767,20767,20767,20767,22730,23660,23660,23660,23660,24981,25854,25854,25854,25854,25854,26219,28560,28560,28560,30326,30777,30777,30777,30777,30777,31118,33601,33831,35810,35810,35810,37519,38535,40033,40739,40739,40739,43220,44872,45682,47387,50140,50651,50768,53832,55838,59815,60713,65328,68074,73628,86056,194251
malehispanicageagerange4,0,1,253,1977,4045,6257,6257,6472,8549,8549,8549,10840,11127,11127,11127,11127,13327,13564,13564,13564,13564,14996,15829,15829,15829,15829,15829,15829,15829,15829,17193,18475,18475,18475,18475,18475,19369,20767,20767,20767,20767,20767,20767,20767,20767,20767,20767,22398,23660,23660,23660,23660,23660,24466,25854,25854,25854,25854,25854,25854,28058,28560,28560,29911,30777,30777,30777,30777,30777,31943,33601,34211,35810,35810,35810,35810,37766,38535,38874,40739,40739,40739,40739,42053,43843,45682,45682,48273,50139,50651,52232,55517,57640,60692,64158,70799,75788,85664,165719,194251
malehispanicageagerange5,0,0,0,68,253,1478,3634,5963,6257,6316,8549,8549,8971,11127,11127,11127,11127,11127,11127,11676,13564,13564,13564,13564,13564,14503,15829,15829,15829,15829,15829,15829,17777,18475,18475,18475,18475,18475,20198,20767,20767,20767,20767,20767,20767,22116,23660,23660,24796,25854,25854,25854,25854,25854,25854,28360,28560,28560,28611,30777,30777,30777,30777,30777,32111,33601,33890,35810,35810,35810,35810,35810,37627,38959,40739,40739,41949,43640,45388,45682,45682,46049,48588,49575,50651,50651,50651,53619,55569,58913,60692,62784,66884,69734,74230,77536,83213,180000,194251,194251
malehispanicageagerange6,0,0,0,143,253,1970,4288,6257,6430,8549,8549,8549,8549,10719,11127,11127,11127,11127,11127,11628,13564,13564,13564,13564,13564,14662,15829,15829,15829,15829,15829,15829,15829,15829,18220,18475,18475,18475,18475,20205,20767,20767,20767,20767,20767,20767,20767,21601,23660,23660,23660,24533,25854,25854,25854,25854,27767,28560,28560,29422,30777,30777,30777,30777,31132,33601,33747,35810,35810,35810,35810,35810,37375,38535,40426,40739,40739,40739,40739,41469,44093,45682,46486,49097,50651,50651,52773,54045,58173,59637,60692,62144,65244,69333,72389,79211,90204,191779,194251,194251
malehispanicageagerange7,0,0,0,0,0,0,149,253,2465,3634,4341,6257,6677,8549,8549,8549,8549,8549,9889,11127,11127,11127,11127,11127,13215,13564,13564,13564,13564,14677,15829,15829,15829,15829,15829,15829,16329,18475,18475,18475,18854,20767,20767,20767,20767,20767,20767,21663,23660,23660,23660,23660,25173,25854,25854,25854,28059,28560,28560,30079,30777,30777,30777,30777,30840,33601,33601,33693,35810,35810,35810,35810,38177,38535,39274,40739,40739,40903,43640,44492,45682,45682,46950,48784,50802,54774,55901,58465,59191,60692,63311,67847,70625,74134,80580,85744,137481,194251,194251,194251
malehispanicageagerange8,0,0,0,0,0,3,253,253,253,320,3691,6257,6257,6257,6257,6257,6334,8549,8549,8549,8549,9691,11127,11127,11127,11127,11127,11127,11754,13564,13564,13564,13564,13717,15829,15829,15829,15829,15829,15829,15829,15829,15829,15829,17651,18475,18475,18475,19614,20767,20767,20767,20767,20767,20767,22245,23660,23660,23660,25674,25854,25854,26734,28560,28560,30179,30777,30777,30777,30777,30777,33437,34363,35810,35810,35810,36228,39757,40739,40739,43854,45682,48483,50169,50651,50651,52896,54312,56661,59754,60692,62828,66096,70159,77300,83644,152172,194251,194251,194251
malehispanicageagerange9,0,0,0,0,0,0,0,0,115,253,253,253,881,3634,4754,6257,6257,6257,6257,6257,6591,8549,8549,8549,8549,8549,8549,8549,8549,8808,11127,11127,11127,11127,11127,11127,11127,11127,11127,11861,13564,13564,13564,13564,13564,14178,15829,15829,15829,15829,15829,15829,15829,15829,15829,15829,18395,18475,18475,18475,18475,18475,19477,20767,20767,20767,20767,20767,20767,20767,21915,23660,25611,25854,25854,28220,28560,28560,30465,30777,30777,32451,33601,33601,35432,36686,38535,39775,41628,44768,45906,54891,59102,60692,62819,67793,70929,73713,142474,194251
malehispanicageagerange10,0,0,0,0,0,195,253,253,1230,3634,3634,3634,3634,3634,4593,6257,6257,6257,6257,6257,6257,6257,6257,6257,6855,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,10049,11127,11127,11127,11127,11127,11127,11127,11127,12400,13564,13564,13564,13564,13564,13564,14818,15829,16133,18475,18475,18475,18475,19816,20767,20767,20767,22944,23660,23660,23660,23660,23660,25479,25854,25854,25854,25854,25854,25854,25854,26174,28560,29394,31711,33601,34901,35810,36218,38535,38535,39333,42669,43640,47670,53255,55962,59442,75778,194251
malehispanicageagerange11,0,0,0,0,0,92,3284,3634,3634,3634,3634,5555,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,8021,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,10158,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,13438,13564,13564,13564,13564,13564,13564,13564,13564,14829,15829,15829,15829,15829,15829,15829,17195,18475,18475,18475,18475,18475,18475,20637,20767,20767,20767,20767,20767,24011,25854,25854,26082,28560,28560,30194,33030,37419,45287,50958,63480,67747,71308,73660,83507,87933,93156
malehispanicageagerange12,0,0,0,0,0,152,253,253,2709,3634,3634,3634,3634,5445,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,6257,7411,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8549,8660,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,12424,13564,13564,13564,13564,14688,15829,15829,15829,15829,15829,15829,15829,15829,16209,18475,18475,18475,18475,18475,18475,19184,20767,20767,25960,28560,29963,30777,30777,31894,35094,39629,43640,44424,104166
malehispanicgeographyurban,0,0,0,0,0,0,0,0,0,0,0,5,253,253,253,704,3634,3634,4028,6257,6257,6257,6257,6257,8388,8549,8549,8549,8641,11127,11127,11127,11127,11127,11127,11127,11535,13564,13564,13564,13564,13564,14231,15829,15829,15829,15829,15829,15829,15829,15829,18444,18475,18475,18475,18475,20684,20767,20767,20767,20767,20767,20767,23633,23660,23660,24807,25854,25854,25854,25854,27857,28560,28931,30777,30777,30777,30777,32602,33654,35810,35810,35810,38494,39828,40739,40739,42896,45144,45744,49156,50651,53082,56767,60409,63757,70127,77795,136401,194251
malehispanicgeographyrural,0,0,0,0,0,0,0,0,0,0,0,28,253,253,253,2730,3634,3634,3634,6036,6257,6257,6257,6257,7319,8549,8549,8549,8549,8549,8549,8549,10688,11127,11127,11127,11127,11127,12091,13564,13564,13564,13564,13564,14465,15829,15829,15829,15829,15829,15829,16071,18475,18475,18475,18475,18475,18475,18475,18475,20567,20767,20767,20767,20767,20767,20767,20767,22574,23660,23660,23660,23660,25712,25854,25854,25854,25854,27456,28560,28560,29754,30777,30777,30777,30777,30777,33536,34836,35810,35810,36891,38970,40739,45273,49559,52391,59007,63301,99407
malehispanicgeographynortheast,0,0,0,0,0,0,0,0,0,0,0,0,47,253,253,253,1231,3634,3634,3634,5875,6257,6257,6257,6257,6257,6375,8549,8549,8549,8549,8549,8995,11127,11127,11127,11127,11127,11127,11127,12855,13564,13564,13564,13564,13564,13949,15829,15829,15829,15829,15829,15829,18373,18475,18475,19228,20767,20767,20767,20767,20767,21496,23660,23660,23660,23660,25619,25854,25854,25854,25854,28395,28560,29511,30777,30777,30777,31534,33630,35810,35810,35810,38106,39539,40739,40739,41375,44241,45682,48692,50651,53300,55599,59980,62941,69527,75742,150688,194251
malehispanicgeographymidwest,0,0,0,0,0,0,0,0,0,0,188,253,253,628,3634,3634,3634,5730,6257,6257,6257,6257,7794,8549,8549,8549,8549,8846,11127,11127,11127,11127,11127,11127,13366,13564,13564,13564,13564,13564,13989,15829,15829,15829,15829,15829,15829,15829,16292,18475,18475,18475,18984,20767,20767,20767,20767,20767,20767,20952,23660,23660,23660,24138,25854,25854,25854,25854,25854,26779,28560,28560,29100,30777,30777,30777,30777,30777,31814,33601,35290,35810,35810,35810,37149,38996,40739,40739,40739,42809,45682,46340,50016,53074,58558,61542,65506,77965,152689,194251
malehispanicgeographysouth,0,0,0,0,0,0,0,0,0,0,124,253,253,253,1416,3634,3634,3876,6257,6257,6257,6257,6257,6257,8093,8549,8549,8549,9506,11127,11127,11127,11127,11127,11127,13127,13564,13564,13564,14876,15829,15829,15829,15829,15829,15829,15829,15829,16549,18475,18475,18475,18475,18475,18475,20669,20767,20767,20767,20767,20767,20767,22043,23660,23660,24282,25854,25854,25854,25854,26506,28560,28560,29268,30777,30777,30777,30777,32757,34183,35810,35810,36678,38535,40477,40739,41031,43963,45682,48051,50194,51300,54644,57367,60605,65897,72348,82000,170798,194251
malehispanicgeographywest,0,0,0,0,0,0,0,0,0,0,0,0,0,194,253,253,845,3634,3634,4863,6257,6257,6257,7610,8549,8549,8549,8549,9110,11127,11127,11127,11127,11127,11127,11127,11127,11244,13564,13564,13564,13564,13564,13564,13836,15829,15829,15829,15829,15829,15829,15829,16258,18475,18475,18475,18475,18548,20767,20767,20767,20767,20767,20767,20834,23660,23660,23660,24510,25854,25854,25854,25854,28517,28560,30116,30777,30777,30777,31393,33601,34396,35810,35810,37095,38795,40739,40739,42929,45120,45682,48504,50651,53070,58571,60692,66022,72806,82013,179378
malehispaniceducationno-highschool,0,0,0,0,0,0,214,253,714,3634,3634,5365,6257,6257,6257,6257,6257,7181,8549,8549,8549,8549,8549,8549,8549,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,11127,12227,13564,13564,13564,13564,13564,13564,13564,14815,15829,15829,15829,15829,15829,15829,15829,15829,15829,15829,17702,18475,18475,18475,18475,18475,18475,19770,20767,20767,20767,20767,20767,20767,20767,20767,20767,23352,23660,23660,23794,25854,25854,25854,25854,25854,26455,28560,28560,29923,30777,30777,30777,30853,33601,34911,35810,36980,39789,40739,44301,46433,51015,57125,128337
malehispaniceducationhighschool,0,0,0,40,253,1006,3634,5146,6257,6257,7238,8549,8549,8549,10432,11127,11127,11127,11127,12844,13564,13564,13564,13564,15036,15829,15829,15829,15829,15829,15829,15829,17316,18475,18475,18475,18475,18843,20767,20767,20767,20767,20767,20767,20767,21311,23660,23660,23660,23660,24206,25854,25854,25854,25854,25854,26115,28560,28560,28560,28804,30777,30777,30777,30777,30777,30777,31116,33601,33601,34367,35810,35810,35810,35810,37944,38535,38685,40739,40739,40739,40739,43542,44293,45682,45708,48588,50349,50651,51557,54337,56241,59922,60692,62459,67910,72742,77717,107147,194251
malehispaniceducationassociate,0,43,685,4538,6945,8549,8549,8979,11127,11127,11127,11127,12265,13564,14421,15829,15829,15829,15829,16243,18475,18475,18475,19025,20767,20767,20767,20767,20767,22957,23660,23660,25029,25854,25854,25854,25854,25854,26821,28560,28560,28560,30695,30777,30777,30777,30777,30777,30777,31145,33601,34270,35810,35810,35810,35810,35810,37332,38535,38535,38535,39375,40739,40739,40739,40739,40739,40739,43215,43693,45682,45682,45682,45682,45682,47260,48588,48588,50510,50651,50651,50651,50651,51956,53846,55569,56483,58465,58465,58872,60692,60692,63017,66909,70625,71454,77913,90675,194251,194251
malehispaniceducationbachelors,0,0,46,253,1443,4594,6257,7483,8549,10364,12534,13564,13564,15605,15829,15829,15829,15829,17655,18475,18475,18475,18894,20767,20767,21826,23660,23660,25792,25854,25854,27454,28560,28560,28560,29996,30777,30777,30777,30777,30777,32447,33601,34969,35810,35810,35810,35810,35810,35810,38535,40149,40739,40739,40739,40739,40739,40739,42332,43640,44531,45682,45682,45682,48342,48588,49372,50651,50651,51879,53586,55569,56099,58465,58621,60692,60692,60692,63715,65041,65561,65561,65682,68446,69827,71736,74514,75299,75299,80510,82563,86853,89106,91201,172121,194251,194251,194251,194251,194251
malehispaniceducationadvanced,0,0,0,0,244,253,3851,6257,6257,6257,7439,8549,10877,11834,13564,15098,17066,19066,20767,20767,20767,22586,24580,25854,25854,28989,30777,30777,30777,30777,30777,33464,34349,35810,35810,35810,35810,37172,38535,39601,40739,42095,44990,45682,45682,48119,49885,50651,50651,50651,51213,53558,54725,55569,58371,59255,60692,60692,60692,60692,60692,60692,62417,65561,65561,67515,68586,70625,70625,70625,70625,72534,73686,77882,80585,83292,85208,90868,92818,97636,98860,189635,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251,194251
